Title	Author	Date	Physical description	Language	Type	Geographic focus	Subject	Description	Location of originals	Repository Collection	Repository Collection Guide	Contributors	Notes	Publisher	Format	Relation	Rights	Contact and Ordering Information	Cataloged Date	Image Bit-Depth (Archival)	Color Mode (Archival)	Extent (Archival)	Image Manipulation (Archival)	Hardware/Software (Archival)	Digitized By	Digitized Date	Object File Name	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 5	Moyse, Hermann, 1891-1985	1919 July 28	4 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1479	1479	1480.jp2	/p15140coll18/image/1480.jp2
Page 6	Moyse, Hermann, 1891-1985	1919 July 28	4 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1480	1480	1481.jp2	/p15140coll18/image/1481.jp2
Page 7	Moyse, Hermann, 1891-1985	1919 July 28	4 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1481	1481	1482.jp2	/p15140coll18/image/1482.jp2
Page 8	Moyse, Hermann, 1891-1985	1919 July 28	4 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1482	1482	1483.jp2	/p15140coll18/image/1483.jp2
Page 1	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1483	1483	1484.jp2	/p15140coll18/image/1484.jp2
Page 2	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1484	1484	1485.jp2	/p15140coll18/image/1485.jp2
Page 3	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1485	1485	1486.jp2	/p15140coll18/image/1486.jp2
Page 4	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1486	1486	1487.jp2	/p15140coll18/image/1487.jp2
Page 5	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1487	1487	1488.jp2	/p15140coll18/image/1488.jp2
Page 6	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1488	1488	1489.jp2	/p15140coll18/image/1489.jp2
Page 7	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1489	1489	1490.jp2	/p15140coll18/image/1490.jp2
Page 8	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1490	1490	1491.jp2	/p15140coll18/image/1491.jp2
Page 9	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1491	1491	1492.jp2	/p15140coll18/image/1492.jp2
Page 10	Moyse, Hermann, 1891-1985	1919 Aug. 3	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1492	1492	1493.jp2	/p15140coll18/image/1493.jp2
Page 1	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1493	1493	1494.jp2	/p15140coll18/image/1494.jp2
Page 2	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1494	1494	1495.jp2	/p15140coll18/image/1495.jp2
Page 3	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1495	1495	1496.jp2	/p15140coll18/image/1496.jp2
Page 4	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1496	1496	1497.jp2	/p15140coll18/image/1497.jp2
Page 5	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1497	1497	1498.jp2	/p15140coll18/image/1498.jp2
Page 6	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1498	1498	1499.jp2	/p15140coll18/image/1499.jp2
Page 7	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1499	1499	1500.jp2	/p15140coll18/image/1500.jp2
Page 8	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1500	1500	1501.jp2	/p15140coll18/image/1501.jp2
Page 9	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1501	1501	1502.jp2	/p15140coll18/image/1502.jp2
Page 10	Moyse, Hermann, 1891-1985	1919 Aug. 10	7 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1502	1502	1503.jp2	/p15140coll18/image/1503.jp2
Page 1	Moyse, Hermann, 1891-1985	1919 Aug. 12	2 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1503	1503	1504.jp2	/p15140coll18/image/1504.jp2
Page 2	Moyse, Hermann, 1891-1985	1919 Aug. 12	2 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1504	1504	1505.jp2	/p15140coll18/image/1505.jp2
Page 3	Moyse, Hermann, 1891-1985	1919 Aug. 12	2 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1505	1505	1506.jp2	/p15140coll18/image/1506.jp2
Page 4	Moyse, Hermann, 1891-1985	1919 Aug. 12	2 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1506	1506	1507.jp2	/p15140coll18/image/1507.jp2
Folder 1a-21, Hermann Moyse, Sr. Letters, 1919 July 21-Aug. 12	Abramson, Debora; Moyse, Hermann, 1891-1985	1919	6 letters.	en	correspondence	Baton Rouge (La.)	Louisiana--Social life and customs--20th century; World War, 1914-1918	This folder contains six letters from July 21 through August 12, 1919, five of which are from Hermann Moyse to Rosalie Gottlieb.  The sixth letter is from Debora Abramson, who writes to Gottlieb to let her know she is taking a trip to New York (July 21).  In his letters, Moyse writes with various news items of mutual acquaintances, including engagements, deaths, and visits from old friends (July 21, July 28).  He also mentions business trips he has taken as well as dinners he attended (August 10).  On August 12, he writes to Gottlieb on the occasion of her birthday, wishing her "a year of unequaled joy and happiness."	Mss. 4671, Box 1a: 21	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-24	2010-11-24	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1507	1507	1508.cpd	/p15140coll18/image/1508.cpd
Page 1	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1508	1508	1509.jp2	/p15140coll18/image/1509.jp2
Page 2	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1509	1509	1510.jp2	/p15140coll18/image/1510.jp2
Page 3	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1510	1510	1511.jp2	/p15140coll18/image/1511.jp2
Page 4	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1511	1511	1512.jp2	/p15140coll18/image/1512.jp2
Page 5	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1512	1512	1513.jp2	/p15140coll18/image/1513.jp2
Page 6	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1513	1513	1514.jp2	/p15140coll18/image/1514.jp2
Page 7	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1514	1514	1515.jp2	/p15140coll18/image/1515.jp2
Page 8	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1515	1515	1516.jp2	/p15140coll18/image/1516.jp2
Page 9	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1516	1516	1517.jp2	/p15140coll18/image/1517.jp2
Page 10	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1517	1517	1518.jp2	/p15140coll18/image/1518.jp2
Page 11	Moyse, Hermann, 1891-1985	1919 July 4	6 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1518	1518	1519.jp2	/p15140coll18/image/1519.jp2
Page 1	Moyse, Hermann, 1891-1985	1919 July 7	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1519	1519	1520.jp2	/p15140coll18/image/1520.jp2
Page 2	Moyse, Hermann, 1891-1985	1919 July 7	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1520	1520	1521.jp2	/p15140coll18/image/1521.jp2
Page 3	Moyse, Hermann, 1891-1985	1919 July 7	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1521	1521	1522.jp2	/p15140coll18/image/1522.jp2
Page 4	Moyse, Hermann, 1891-1985	1919 July 7	5 pages.	en	correspondence	Baton Rouge (La.)			Mss. 4671, Box 1a: 20	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-09	2010-11-09	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1522	1522	1523.jp2	/p15140coll18/image/1523.jp2
